video_id,label,signer_id,source_dataset,split_original,path,num_frames,is_augmented
51494_aug_0_aug_5_aug_10,sick,wlasl_9,WLASL_AUG_AUG_AUG,test,data/selected/landmarks/sick/51494_aug_0_aug_5_aug_10_jitter.npy,58,True
51501_aug_1_aug_6_aug_11,sick,wlasl_63,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/sick/51501_aug_1_aug_6_aug_11_scale_rotate.npy,52,True
51502_aug_2_aug_7_aug_12,sick,wlasl_38,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/sick/51502_aug_2_aug_7_aug_12_speed_fast.npy,35,True
51503_aug_3_aug_8_aug_13,sick,wlasl_60,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/sick/51503_aug_3_aug_8_aug_13_speed_slow.npy,47,True
69470_aug_4_aug_9_aug_14,sick,wlasl_118,WLASL_AUG_AUG_AUG,test,data/selected/landmarks/sick/69470_aug_4_aug_9_aug_14_jitter.npy,39,True
51494_aug_0_aug_5_aug_10_aug_15,sick,wlasl_9,WLASL_AUG_AUG_AUG_AUG,test,data/selected/landmarks/sick/51494_aug_0_aug_5_aug_10_aug_15_scale_rotate.npy,58,True
51501_aug_1_aug_6_aug_11_aug_16,sick,wlasl_63,WLASL_AUG_AUG_AUG_AUG,train,data/selected/landmarks/sick/51501_aug_1_aug_6_aug_11_aug_16_speed_fast.npy,44,True
51502_aug_2_aug_7_aug_12_aug_17,sick,wlasl_38,WLASL_AUG_AUG_AUG_AUG,train,data/selected/landmarks/sick/51502_aug_2_aug_7_aug_12_aug_17_speed_slow.npy,40,True
51503_aug_3_aug_8_aug_13_aug_18,sick,wlasl_60,WLASL_AUG_AUG_AUG_AUG,train,data/selected/landmarks/sick/51503_aug_3_aug_8_aug_13_aug_18_jitter.npy,47,True
69470_aug_4_aug_9_aug_14_aug_19,sick,wlasl_118,WLASL_AUG_AUG_AUG_AUG,test,data/selected/landmarks/sick/69470_aug_4_aug_9_aug_14_aug_19_scale_rotate.npy,39,True
51494_aug_0_aug_5_aug_10_aug_15_aug_20,sick,wlasl_9,WLASL_AUG_AUG_AUG_AUG_AUG,test,data/selected/landmarks/sick/51494_aug_0_aug_5_aug_10_aug_15_aug_20_speed_fast.npy,49,True
51501_aug_1_aug_6_aug_11_aug_16_aug_21,sick,wlasl_63,WLASL_AUG_AUG_AUG_AUG_AUG,train,data/selected/landmarks/sick/51501_aug_1_aug_6_aug_11_aug_16_aug_21_speed_slow.npy,50,True
51502_aug_2_aug_7_aug_12_aug_17_aug_22,sick,wlasl_38,WLASL_AUG_AUG_AUG_AUG_AUG,train,data/selected/landmarks/sick/51502_aug_2_aug_7_aug_12_aug_17_aug_22_jitter.npy,40,True
51621,sign,wlasl_21,WLASL,train,data/selected/landmarks/sign/51621_orig.npy,48,False
51633,sign,wlasl_5,WLASL,test,data/selected/landmarks/sign/51633_orig.npy,152,False
51622,sign,wlasl_21,WLASL,train,data/selected/landmarks/sign/51622_orig.npy,48,False
51616,sign,wlasl_4,WLASL,train,data/selected/landmarks/sign/51616_orig.npy,21,False
70209,sign,wlasl_121,WLASL,train,data/selected/landmarks/sign/70209_orig.npy,9,False
51614_aug_0,sign,wlasl_0,WLASL_AUG,test,data/selected/landmarks/sign/51614_aug_0_speed_fast.npy,37,True
51616_aug_1,sign,wlasl_4,WLASL_AUG,train,data/selected/landmarks/sign/51616_aug_1_speed_slow.npy,24,True
51617_aug_2,sign,wlasl_6,WLASL_AUG,train,data/selected/landmarks/sign/51617_aug_2_jitter.npy,34,True
51621_aug_3,sign,wlasl_21,WLASL_AUG,train,data/selected/landmarks/sign/51621_aug_3_scale_rotate.npy,48,True
51622_aug_4,sign,wlasl_21,WLASL_AUG,train,data/selected/landmarks/sign/51622_aug_4_speed_fast.npy,40,True
51633_aug_5,sign,wlasl_5,WLASL_AUG,test,data/selected/landmarks/sign/51633_aug_5_speed_slow.npy,85,True
70209_aug_6,sign,wlasl_121,WLASL_AUG,train,data/selected/landmarks/sign/70209_aug_6_jitter.npy,9,True
51614_aug_0_aug_7,sign,wlasl_0,WLASL_AUG_AUG,test,data/selected/landmarks/sign/51614_aug_0_aug_7_scale_rotate.npy,37,True
51616_aug_1_aug_8,sign,wlasl_4,WLASL_AUG_AUG,train,data/selected/landmarks/sign/51616_aug_1_aug_8_speed_fast.npy,20,True
51617_aug_2_aug_9,sign,wlasl_6,WLASL_AUG_AUG,train,data/selected/landmarks/sign/51617_aug_2_aug_9_speed_slow.npy,39,True
51621_aug_3_aug_10,sign,wlasl_21,WLASL_AUG_AUG,train,data/selected/landmarks/sign/51621_aug_3_aug_10_jitter.npy,48,True
51622_aug_4_aug_11,sign,wlasl_21,WLASL_AUG_AUG,train,data/selected/landmarks/sign/51622_aug_4_aug_11_scale_rotate.npy,40,True
51633_aug_5_aug_12,sign,wlasl_5,WLASL_AUG_AUG,test,data/selected/landmarks/sign/51633_aug_5_aug_12_speed_fast.npy,72,True
70209_aug_6_aug_13,sign,wlasl_121,WLASL_AUG_AUG,train,data/selected/landmarks/sign/70209_aug_6_aug_13_speed_slow.npy,10,True
51614_aug_0_aug_7_aug_14,sign,wlasl_0,WLASL_AUG_AUG_AUG,test,data/selected/landmarks/sign/51614_aug_0_aug_7_aug_14_jitter.npy,37,True
51616_aug_1_aug_8_aug_15,sign,wlasl_4,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/sign/51616_aug_1_aug_8_aug_15_scale_rotate.npy,20,True
51617_aug_2_aug_9_aug_16,sign,wlasl_6,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/sign/51617_aug_2_aug_9_aug_16_speed_fast.npy,33,True
51621_aug_3_aug_10_aug_17,sign,wlasl_21,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/sign/51621_aug_3_aug_10_aug_17_speed_slow.npy,55,True
51622_aug_4_aug_11_aug_18,sign,wlasl_21,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/sign/51622_aug_4_aug_11_aug_18_jitter.npy,40,True
51633_aug_5_aug_12_aug_19,sign,wlasl_5,WLASL_AUG_AUG_AUG,test,data/selected/landmarks/sign/51633_aug_5_aug_12_aug_19_scale_rotate.npy,72,True
70209_aug_6_aug_13_aug_20,sign,wlasl_121,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/sign/70209_aug_6_aug_13_aug_20_speed_fast.npy,8,True
57657,thank you,wlasl_15,WLASL,test,data/selected/landmarks/thank you/57657_orig.npy,39,False
69502,thank you,wlasl_115,WLASL,train,data/selected/landmarks/thank you/69502_orig.npy,64,False
57663,thank you,wlasl_82,WLASL,val,data/selected/landmarks/thank you/57663_orig.npy,34,False
57655_aug_0,thank you,wlasl_46,WLASL_AUG,train,data/selected/landmarks/thank you/57655_aug_0_speed_fast.npy,26,True
57656_aug_1,thank you,wlasl_13,WLASL_AUG,val,data/selected/landmarks/thank you/57656_aug_1_speed_slow.npy,58,True
57657_aug_2,thank you,wlasl_15,WLASL_AUG,test,data/selected/landmarks/thank you/57657_aug_2_jitter.npy,39,True
57663_aug_3,thank you,wlasl_82,WLASL_AUG,val,data/selected/landmarks/thank you/57663_aug_3_scale_rotate.npy,34,True
69502_aug_4,thank you,wlasl_115,WLASL_AUG,train,data/selected/landmarks/thank you/69502_aug_4_speed_fast.npy,54,True
57655_aug_0_aug_5,thank you,wlasl_46,WLASL_AUG_AUG,train,data/selected/landmarks/thank you/57655_aug_0_aug_5_speed_slow.npy,29,True
57656_aug_1_aug_6,thank you,wlasl_13,WLASL_AUG_AUG,val,data/selected/landmarks/thank you/57656_aug_1_aug_6_jitter.npy,58,True
57657_aug_2_aug_7,thank you,wlasl_15,WLASL_AUG_AUG,test,data/selected/landmarks/thank you/57657_aug_2_aug_7_scale_rotate.npy,39,True
57663_aug_3_aug_8,thank you,wlasl_82,WLASL_AUG_AUG,val,data/selected/landmarks/thank you/57663_aug_3_aug_8_speed_fast.npy,28,True
69502_aug_4_aug_9,thank you,wlasl_115,WLASL_AUG_AUG,train,data/selected/landmarks/thank you/69502_aug_4_aug_9_speed_slow.npy,62,True
57655_aug_0_aug_5_aug_10,thank you,wlasl_46,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/thank you/57655_aug_0_aug_5_aug_10_jitter.npy,29,True
57656_aug_1_aug_6_aug_11,thank you,wlasl_13,WLASL_AUG_AUG_AUG,val,data/selected/landmarks/thank you/57656_aug_1_aug_6_aug_11_scale_rotate.npy,58,True
57657_aug_2_aug_7_aug_12,thank you,wlasl_15,WLASL_AUG_AUG_AUG,test,data/selected/landmarks/thank you/57657_aug_2_aug_7_aug_12_speed_fast.npy,33,True
57663_aug_3_aug_8_aug_13,thank you,wlasl_82,WLASL_AUG_AUG_AUG,val,data/selected/landmarks/thank you/57663_aug_3_aug_8_aug_13_speed_slow.npy,32,True
69502_aug_4_aug_9_aug_14,thank you,wlasl_115,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/thank you/69502_aug_4_aug_9_aug_14_jitter.npy,62,True
57655_aug_0_aug_5_aug_10_aug_15,thank you,wlasl_46,WLASL_AUG_AUG_AUG_AUG,train,data/selected/landmarks/thank you/57655_aug_0_aug_5_aug_10_aug_15_scale_rotate.npy,29,True
57656_aug_1_aug_6_aug_11_aug_16,thank you,wlasl_13,WLASL_AUG_AUG_AUG_AUG,val,data/selected/landmarks/thank you/57656_aug_1_aug_6_aug_11_aug_16_speed_fast.npy,49,True
57657_aug_2_aug_7_aug_12_aug_17,thank you,wlasl_15,WLASL_AUG_AUG_AUG_AUG,test,data/selected/landmarks/thank you/57657_aug_2_aug_7_aug_12_aug_17_speed_slow.npy,37,True
57663_aug_3_aug_8_aug_13_aug_18,thank you,wlasl_82,WLASL_AUG_AUG_AUG_AUG,val,data/selected/landmarks/thank you/57663_aug_3_aug_8_aug_13_aug_18_jitter.npy,32,True
69502_aug_4_aug_9_aug_14_aug_19,thank you,wlasl_115,WLASL_AUG_AUG_AUG_AUG,train,data/selected/landmarks/thank you/69502_aug_4_aug_9_aug_14_aug_19_scale_rotate.npy,62,True
57655_aug_0_aug_5_aug_10_aug_15_aug_20,thank you,wlasl_46,WLASL_AUG_AUG_AUG_AUG_AUG,train,data/selected/landmarks/thank you/57655_aug_0_aug_5_aug_10_aug_15_aug_20_speed_fast.npy,24,True
57656_aug_1_aug_6_aug_11_aug_16_aug_21,thank you,wlasl_13,WLASL_AUG_AUG_AUG_AUG_AUG,val,data/selected/landmarks/thank you/57656_aug_1_aug_6_aug_11_aug_16_aug_21_speed_slow.npy,56,True
57657_aug_2_aug_7_aug_12_aug_17_aug_22,thank you,wlasl_15,WLASL_AUG_AUG_AUG_AUG_AUG,test,data/selected/landmarks/thank you/57657_aug_2_aug_7_aug_12_aug_17_aug_22_jitter.npy,37,True
62097,wait,wlasl_56,WLASL,train,data/selected/landmarks/wait/62097_orig.npy,30,False
62098,wait,wlasl_38,WLASL,train,data/selected/landmarks/wait/62098_orig.npy,65,False
62102,wait,wlasl_6,WLASL,val,data/selected/landmarks/wait/62102_orig.npy,36,False
62100,wait,wlasl_60,WLASL,train,data/selected/landmarks/wait/62100_orig.npy,57,False
62077,wait,wlasl_9,WLASL,test,data/selected/landmarks/wait/62077_orig.npy,63,False
62109,wait,wlasl_5,WLASL,train,data/selected/landmarks/wait/62109_orig.npy,64,False
62077_aug_0,wait,wlasl_9,WLASL_AUG,test,data/selected/landmarks/wait/62077_aug_0_speed_fast.npy,53,True
62097_aug_1,wait,wlasl_56,WLASL_AUG,train,data/selected/landmarks/wait/62097_aug_1_speed_slow.npy,34,True
62098_aug_2,wait,wlasl_38,WLASL_AUG,train,data/selected/landmarks/wait/62098_aug_2_jitter.npy,65,True
62100_aug_3,wait,wlasl_60,WLASL_AUG,train,data/selected/landmarks/wait/62100_aug_3_scale_rotate.npy,57,True
62101_aug_4,wait,wlasl_32,WLASL_AUG,train,data/selected/landmarks/wait/62101_aug_4_speed_fast.npy,19,True
62102_aug_5,wait,wlasl_6,WLASL_AUG,val,data/selected/landmarks/wait/62102_aug_5_speed_slow.npy,41,True
62103_aug_6,wait,wlasl_13,WLASL_AUG,train,data/selected/landmarks/wait/62103_aug_6_jitter.npy,65,True
62109_aug_7,wait,wlasl_5,WLASL_AUG,train,data/selected/landmarks/wait/62109_aug_7_scale_rotate.npy,64,True
62077_aug_0_aug_8,wait,wlasl_9,WLASL_AUG_AUG,test,data/selected/landmarks/wait/62077_aug_0_aug_8_speed_fast.npy,45,True
62097_aug_1_aug_9,wait,wlasl_56,WLASL_AUG_AUG,train,data/selected/landmarks/wait/62097_aug_1_aug_9_speed_slow.npy,39,True
62098_aug_2_aug_10,wait,wlasl_38,WLASL_AUG_AUG,train,data/selected/landmarks/wait/62098_aug_2_aug_10_jitter.npy,65,True
62100_aug_3_aug_11,wait,wlasl_60,WLASL_AUG_AUG,train,data/selected/landmarks/wait/62100_aug_3_aug_11_scale_rotate.npy,57,True
62101_aug_4_aug_12,wait,wlasl_32,WLASL_AUG_AUG,train,data/selected/landmarks/wait/62101_aug_4_aug_12_speed_fast.npy,16,True
62102_aug_5_aug_13,wait,wlasl_6,WLASL_AUG_AUG,val,data/selected/landmarks/wait/62102_aug_5_aug_13_speed_slow.npy,47,True
62103_aug_6_aug_14,wait,wlasl_13,WLASL_AUG_AUG,train,data/selected/landmarks/wait/62103_aug_6_aug_14_jitter.npy,65,True
62109_aug_7_aug_15,wait,wlasl_5,WLASL_AUG_AUG,train,data/selected/landmarks/wait/62109_aug_7_aug_15_scale_rotate.npy,64,True
62077_aug_0_aug_8_aug_16,wait,wlasl_9,WLASL_AUG_AUG_AUG,test,data/selected/landmarks/wait/62077_aug_0_aug_8_aug_16_speed_fast.npy,38,True
62097_aug_1_aug_9_aug_17,wait,wlasl_56,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/wait/62097_aug_1_aug_9_aug_17_speed_slow.npy,44,True
62098_aug_2_aug_10_aug_18,wait,wlasl_38,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/wait/62098_aug_2_aug_10_aug_18_jitter.npy,65,True
62100_aug_3_aug_11_aug_19,wait,wlasl_60,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/wait/62100_aug_3_aug_11_aug_19_scale_rotate.npy,57,True
63084,where,wlasl_13,WLASL,train,data/selected/landmarks/where/63084_orig.npy,52,False
63083,where,wlasl_70,WLASL,train,data/selected/landmarks/where/63083_orig.npy,32,False
63081,where,wlasl_42,WLASL,train,data/selected/landmarks/where/63081_orig.npy,35,False
63079,where,wlasl_9,WLASL,val,data/selected/landmarks/where/63079_orig.npy,60,False
63089,where,wlasl_5,WLASL,train,data/selected/landmarks/where/63089_orig.npy,104,False
63079_aug_0,where,wlasl_9,WLASL_AUG,val,data/selected/landmarks/where/63079_aug_0_speed_fast.npy,51,True
63081_aug_1,where,wlasl_42,WLASL_AUG,train,data/selected/landmarks/where/63081_aug_1_speed_slow.npy,40,True
63083_aug_2,where,wlasl_70,WLASL_AUG,train,data/selected/landmarks/where/63083_aug_2_jitter.npy,32,True
63084_aug_3,where,wlasl_13,WLASL_AUG,train,data/selected/landmarks/where/63084_aug_3_scale_rotate.npy,52,True
63088_aug_4,where,wlasl_64,WLASL_AUG,train,data/selected/landmarks/where/63088_aug_4_speed_fast.npy,88,True
63089_aug_5,where,wlasl_5,WLASL_AUG,train,data/selected/landmarks/where/63089_aug_5_speed_slow.npy,85,True
68181_aug_6,where,wlasl_110,WLASL_AUG,train,data/selected/landmarks/where/68181_aug_6_jitter.npy,59,True
63079_aug_0_aug_7,where,wlasl_9,WLASL_AUG_AUG,val,data/selected/landmarks/where/63079_aug_0_aug_7_scale_rotate.npy,51,True
63081_aug_1_aug_8,where,wlasl_42,WLASL_AUG_AUG,train,data/selected/landmarks/where/63081_aug_1_aug_8_speed_fast.npy,34,True
63083_aug_2_aug_9,where,wlasl_70,WLASL_AUG_AUG,train,data/selected/landmarks/where/63083_aug_2_aug_9_speed_slow.npy,36,True
63084_aug_3_aug_10,where,wlasl_13,WLASL_AUG_AUG,train,data/selected/landmarks/where/63084_aug_3_aug_10_jitter.npy,52,True
63088_aug_4_aug_11,where,wlasl_64,WLASL_AUG_AUG,train,data/selected/landmarks/where/63088_aug_4_aug_11_scale_rotate.npy,88,True
63089_aug_5_aug_12,where,wlasl_5,WLASL_AUG_AUG,train,data/selected/landmarks/where/63089_aug_5_aug_12_speed_fast.npy,72,True
68181_aug_6_aug_13,where,wlasl_110,WLASL_AUG_AUG,train,data/selected/landmarks/where/68181_aug_6_aug_13_speed_slow.npy,67,True
63079_aug_0_aug_7_aug_14,where,wlasl_9,WLASL_AUG_AUG_AUG,val,data/selected/landmarks/where/63079_aug_0_aug_7_aug_14_jitter.npy,51,True
63081_aug_1_aug_8_aug_15,where,wlasl_42,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/where/63081_aug_1_aug_8_aug_15_scale_rotate.npy,34,True
63083_aug_2_aug_9_aug_16,where,wlasl_70,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/where/63083_aug_2_aug_9_aug_16_speed_fast.npy,30,True
63084_aug_3_aug_10_aug_17,where,wlasl_13,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/where/63084_aug_3_aug_10_aug_17_speed_slow.npy,59,True
63088_aug_4_aug_11_aug_18,where,wlasl_64,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/where/63088_aug_4_aug_11_aug_18_jitter.npy,88,True
63089_aug_5_aug_12_aug_19,where,wlasl_5,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/where/63089_aug_5_aug_12_aug_19_scale_rotate.npy,72,True
68181_aug_6_aug_13_aug_20,where,wlasl_110,WLASL_AUG_AUG_AUG,train,data/selected/landmarks/where/68181_aug_6_aug_13_aug_20_speed_fast.npy,56,True
68192,yes,wlasl_109,WLASL,val,data/selected/landmarks/yes/68192_orig.npy,55,False
64295,yes,wlasl_5,WLASL,train,data/selected/landmarks/yes/64295_orig.npy,39,False
64294,yes,wlasl_5,WLASL,train,data/selected/landmarks/yes/64294_orig.npy,35,False
64275,yes,wlasl_9,WLASL,test,data/selected/landmarks/yes/64275_orig.npy,70,False
64297,yes,wlasl_5,WLASL,test,data/selected/landmarks/yes/64297_orig.npy,30,False
64296,yes,wlasl_47,WLASL,train,data/selected/landmarks/yes/64296_orig.npy,32,False
64275_aug_0,yes,wlasl_9,WLASL_AUG,test,data/selected/landmarks/yes/64275_aug_0_speed_fast.npy,59,True
64280_aug_1,yes,wlasl_28,WLASL_AUG,train,data/selected/landmarks/yes/64280_aug_1_speed_slow.npy,32,True
64284_aug_2,yes,wlasl_3,WLASL_AUG,train,data/selected/landmarks/yes/64284_aug_2_jitter.npy,36,True
64287_aug_3,yes,wlasl_13,WLASL_AUG,val,data/selected/landmarks/yes/64287_aug_3_scale_rotate.npy,49,True
64294_aug_4,yes,wlasl_5,WLASL_AUG,train,data/selected/landmarks/yes/64294_aug_4_speed_fast.npy,29,True
64295_aug_5,yes,wlasl_5,WLASL_AUG,train,data/selected/landmarks/yes/64295_aug_5_speed_slow.npy,44,True
64296_aug_6,yes,wlasl_47,WLASL_AUG,train,data/selected/landmarks/yes/64296_aug_6_jitter.npy,32,True
64297_aug_7,yes,wlasl_5,WLASL_AUG,test,data/selected/landmarks/yes/64297_aug_7_scale_rotate.npy,30,True
68192_aug_8,yes,wlasl_109,WLASL_AUG,val,data/selected/landmarks/yes/68192_aug_8_speed_fast.npy,46,True
69546_aug_9,yes,wlasl_118,WLASL_AUG,val,data/selected/landmarks/yes/69546_aug_9_speed_slow.npy,54,True
64275_aug_0_aug_10,yes,wlasl_9,WLASL_AUG_AUG,test,data/selected/landmarks/yes/64275_aug_0_aug_10_jitter.npy,59,True
64280_aug_1_aug_11,yes,wlasl_28,WLASL_AUG_AUG,train,data/selected/landmarks/yes/64280_aug_1_aug_11_scale_rotate.npy,32,True
64284_aug_2_aug_12,yes,wlasl_3,WLASL_AUG_AUG,train,data/selected/landmarks/yes/64284_aug_2_aug_12_speed_fast.npy,30,True
64287_aug_3_aug_13,yes,wlasl_13,WLASL_AUG_AUG,val,data/selected/landmarks/yes/64287_aug_3_aug_13_speed_slow.npy,56,True
64294_aug_4_aug_14,yes,wlasl_5,WLASL_AUG_AUG,train,data/selected/landmarks/yes/64294_aug_4_aug_14_jitter.npy,29,True
64295_aug_5_aug_15,yes,wlasl_5,WLASL_AUG_AUG,train,data/selected/landmarks/yes/64295_aug_5_aug_15_scale_rotate.npy,44,True
64296_aug_6_aug_16,yes,wlasl_47,WLASL_AUG_AUG,train,data/selected/landmarks/yes/64296_aug_6_aug_16_speed_fast.npy,27,True
64297_aug_7_aug_17,yes,wlasl_5,WLASL_AUG_AUG,test,data/selected/landmarks/yes/64297_aug_7_aug_17_speed_slow.npy,34,True
